points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
570,0.459,0.145,0.485,0.092,63.6922,0.0
10,0.242,0.008,0.237,0.012,0.7269,336.5481
20,0.073,0.023,0.148,0.01,0.6919,387.7396
30,0.023,0.009,0.042,0.014,1.1964,621.5983
40,-0.009,0.002,-0.042,0.002,1.0374,651.2088
50,0.08,0.002,0.047,0.002,1.112,673.2715
